,Unnamed: 0,SMILES,Measured Log Solubility,SMILES_with_H
195,195,CCCCCCC,-0.8047151344559622,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
196,196,CCCCCC(=O)C,0.6855660249708205,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
197,197,COP(=O)(NC(C)=O)SC ,1.6484424883666962,[H]N(C(=O)C([H])([H])[H])P(=O)(OC([H])([H])[H])SC([H])([H])[H]
198,198,CCCCSP(=O)(SCCCC)SCCCC,-1.099868221225552,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])SP(=O)(SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
199,199,CC=C(C)C,0.1484841785540254,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
200,200,CCCC(C)(O)CC,0.9129790590391932,[H]OC(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
201,201,CCCCCCCC,-1.1482539731549932,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
202,202,CCC=O,1.6677967891384726,[H]C(=O)C([H])([H])C([H])([H])[H]
203,203,ClC(Cl)Cl,0.8210461303732552,[H]C(Cl)(Cl)Cl
204,204,CCCCC(CC)C=O,0.3565429118506217,[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
205,205,CCC(CC)C=O,0.6516959986202118,[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
206,206,CCCOCCC,0.6033102466907707,[H]C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[H]
207,207,CCCCCCCCCCCCCCO,-1.4385684847316391,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
208,208,NC(=O)N,1.8516626464703485,[H]N([H])C(=O)N([H])[H]
209,209,CCCC#C,0.5936330963048826,[H]C#CC([H])([H])C([H])([H])C([H])([H])[H]
210,210,CCCCCCCCCCCCCCCCCCO,-2.677243734125329,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
211,211,CC(C)CCOC=O,0.6516959986202118,[H]C(=O)OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
212,212,CCOP(=O)(OCC)OCC,1.5952181612443113,[H]C([H])([H])C([H])([H])OP(=O)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H]
213,213,CC(C)N(=O)=O,1.0871677659851806,[H]C([H])([H])C([H])([N+](=O)[O-])C([H])([H])[H]
214,214,OCC(O)C(O)CO,1.7258596914538016,[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])O[H]
215,215,CNC(=O)C=C(C)OP(=O)(OC)OC,1.7021506730083755,[H]C(C(=O)N([H])C([H])([H])[H])=C(OP(=O)(OC([H])([H])[H])OC([H])([H])[H])C([H])([H])[H]
216,216,CCC(C)C(C)C,-0.6837507546323598,[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
217,217,CCCCCC#C,-0.0692517051284589,[H]C#CC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
218,218,ClCC(C)C,0.419444389358895,[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])Cl
219,219,CCCCCCCCCCCC(=O)OC,-0.8821323375430679,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
220,220,CCCSCCC,0.1388070281681372,[H]C([H])([H])C([H])([H])C([H])([H])SC([H])([H])C([H])([H])C([H])([H])[H]
221,221,CCCCCBr,-0.1031217314790677,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br
222,222,CCCC/C=C/C,-0.461176295756931,[H]/C(=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
223,223,CC(Cl)(Cl)Cl,0.419444389358895,[H]C([H])([H])C(Cl)(Cl)Cl
224,224,CCOCC,1.343612251211218,[H]C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H]
225,225,COCOC,1.6194110372090316,[H]C([H])([H])OC([H])([H])OC([H])([H])[H]
226,226,CCC(C)O,1.6145724620160875,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
227,227,C=CCS(=O)SCC=C,0.9855576869333544,[H]C([H])=C([H])C([H])([H])SS(=O)C([H])([H])C([H])=C([H])[H]
228,228,CC(C)COC=O,0.8984633334603608,[H]C(=O)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
229,229,CCCCCC,-0.4708534461428192,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
230,230,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.2839642839564603,[H]C([H])([H])OP(=O)(OC([H])([H])[H])OC([H])(Br)C(Cl)(Cl)Br
231,231,CC(C)CC(C)(C)O,0.9420105101968578,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
232,232,CCC(C)(C)C,-0.3305347655474402,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
233,233,C=CCC=C,0.3758972126223981,[H]C([H])=C([H])C([H])([H])C([H])=C([H])[H]
234,234,CCCCCC(O)CC,0.4291215397447832,[H]OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
235,235,CCCC(C)CO,0.8500775815309198,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
236,236,CCCCC(C)(C)O,0.8645933071097521,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
237,237,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-1.124061097190273,[H]C(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])=C(C([H])=C([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
238,238,CCOC(=O)CC,1.067813465213404,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])[H]
239,239,NC(N)=NC#N ,1.2371635969664478,[H]N([H])C(=NC#N)N([H])[H]
240,240,ClC(Cl)(Cl)N(=O)=O,0.419444389358895,O=[N+]([O-])C(Cl)(Cl)Cl
241,241,CCCCCCC(=O)OCC,0.0613898250810315,[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
242,242,COC(=O)C,1.6097338868231434,[H]C([H])([H])OC(=O)C([H])([H])[H]
243,243,CCCC(O)C=C,1.101683491564013,[H]OC([H])(C([H])=C([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
244,244,CCCCOCCCC,0.4920230172530564,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
245,245,CCCCCCCCCCCCO,-0.9353566646654526,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
246,246,CCCC(C)(C)O,1.150069243493454,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
247,247,CCCCCC(C)(C)O,0.5549244947613298,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
248,248,C,0.951687660582746,[H]C([H])([H])[H]
249,249,CCC(C)C(=O)C,1.0629748900204603,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
250,250,CN(=O)=O,1.5129623829642616,[H]C([H])([H])[N+](=O)[O-]
251,251,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-0.9740652662090056,[H]C([H])(SC(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(Cl)=C(Cl)Cl
252,252,C=CCCC=C,0.0904212762386961,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H]
253,253,CCCCC=C,-0.1757003593732292,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
254,254,CCCCCCCC(=O)C,0.1388070281681372,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
255,255,C#C,1.5274781085430935,[H]C#C[H]
256,256,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,0.1688061943643907,[H]C([H])(SP(=S)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])C(=O)N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H]
257,257,CC(Cl)CCl,0.612987397076659,[H]C([H])([H])C([H])(Cl)C([H])([H])Cl
258,258,CCCC=C(CC)C=O,0.1968699304834664,[H]C(=O)C(=C([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
259,259,CCOP(=S)(OCC)SCCSCC,-0.6595578786676394,[H]C([H])([H])C([H])([H])OP(=S)(OC([H])([H])C([H])([H])[H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H]
260,260,CCCCCCCCCCCCCCCO,-1.685335819571788,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
261,261,CC(C)I,0.3758972126223981,[H]C([H])([H])C([H])(I)C([H])([H])[H]
262,262,CC(C)C(=O)C,1.3290965256323857,[H]C([H])([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
263,263,CCCCCCCCCCCCCCCC,-2.677243734125329,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
264,264,CCCCCCC(=O)C,0.3952515133941746,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
265,265,CCCCCCCCC(=O)OC,-0.2482789872673906,[H]C([H])([H])OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
266,266,CCO,1.9194026991715656,[H]OC([H])([H])C([H])([H])[H]
267,267,CCCCCCCCBr,-1.0611596196819992,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Br
268,268,CCC(O)CC,1.2710336233170565,[H]OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
269,269,CC(C)CCCO,0.8355618559520875,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
270,270,CCC(C)(C)O,1.4597380558418762,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
271,271,CCOC=O,1.4597380558418762,[H]C(=O)OC([H])([H])C([H])([H])[H]
272,272,CCCCS,0.3323500358859011,[H]SC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
273,273,ClC(=C(Cl)Cl)Cl,0.1581613289399136,ClC(Cl)=C(Cl)Cl
274,274,CCC(=O)CC,1.2516793225452802,[H]C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H]
275,275,C=CC#N,1.4597380558418762,[H]C([H])=C([H])C#N
276,276,CCCCC(=O)C,1.0000734125121868,[H]C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
277,277,CCCCC(C)CC,-1.1095453716114403,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
278,278,BrCCBr,0.5742787955331062,[H]C([H])(Br)C([H])([H])Br
279,279,COC(=O)C=C,1.2807107737029446,[H]C([H])=C([H])C(=O)OC([H])([H])[H]
280,280,CCC(O)(CC)CC,0.9758805365474664,[H]OC(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
281,281,CC(C)C(=O)C(C)C,0.7581446528649819,[H]C([H])([H])C([H])(C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
282,282,CSSC,0.6904046001637646,[H]C([H])([H])SSC([H])([H])[H]
283,283,CCCCC(O)CC,0.6758888745849323,[H]OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
284,284,CCCCC(CC)CO,0.36622006223651,[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
285,285,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-0.6866538997481263,[H]C(Cl)=C(Cl)C([H])([H])SC(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
286,286,CN(C)C(=S)SSC(=S)N(C)C ,-0.4998848973004838,[H]C([H])([H])N(C(=S)SSC(=S)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
287,287,CCCCCCCCCCO,-0.3692433670909931,[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
288,288,CCC(C)(C)CC,-0.6595578786676394,[H]C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
289,289,CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.94069243002052,[H]N(C(=O)C([H])(SC([H])([H])C([H])([H])SP(=O)(OC([H])([H])[H])OC([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
290,290,CCCC=O,1.3823208527547708,[H]C(=O)C([H])([H])C([H])([H])C([H])([H])[H]
291,291,CCCC,0.1436456033610814,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
292,292,ClC(Cl)C(Cl)(Cl)Cl,0.129129877782249,[H]C(Cl)(Cl)C(Cl)(Cl)Cl
293,293,CC(C)CO,1.435545179877156,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
294,294,ICI,0.2549328327987957,[H]C([H])(I)I
295,295,CCCC(O)CCC,0.709758900935541,[H]OC([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
296,296,CCCCCOC(=O)C,0.4726687164812801,[H]C([H])([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
297,297,FC(F)(Cl)C(F)(F)Cl,0.0613898250810315,FC(F)(Cl)C(F)(F)Cl
298,298,CC=CC=O,1.541993834121926,[H]C(=O)C([H])=C([H])C([H])([H])[H]
299,299,CN(C)C(=O)N(C)C ,1.84198549608446,[H]C([H])([H])N(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
300,300,CCN(CC)C(=S)SCC(Cl)=C,-0.2531175624603348,[H]C([H])=C(Cl)C([H])([H])SC(=S)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
301,301,ClCC,0.8742704574956403,[H]C([H])([H])C([H])([H])Cl
302,302,CC/C=C\C,0.1581613289399136,[H]/C(=C(\[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
303,303,CNC(=O)ON=C(CSC)C(C)(C)C ,0.6033102466907707,[H]N(C(=O)ON=C(C([H])([H])SC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
304,304,CCCCCCCCCCCCCCCCCCCC,-2.566924219726204,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
305,305,CCC(CC)CO,0.8210461303732552,[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
306,306,Cl\C=C/Cl,0.7581446528649819,[H]/C(Cl)=C(\[H])Cl
307,307,CC(C)CC(C)O,1.0000734125121868,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
308,308,CC(C)(C)CO,1.1936164202299508,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
309,309,CC=C,0.8645933071097521,[H]C([H])=C([H])C([H])([H])[H]
310,310,CCCCCCC(C)O,0.3758972126223981,[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
311,311,CC(C)COC(=O)C,0.8016918296014789,[H]C([H])([H])C(=O)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
312,312,CC(C)C(C)(C)C,-0.7224593561759126,[H]C([H])([H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
313,313,FC(F)(F)C(Cl)Br ,0.5597630699542739,[H]C(Cl)(Br)C(F)(F)F
314,314,CNC(=O)ON=C(SC)C(=O)N(C)C,1.4384483249929223,[H]N(C(=O)ON=C(SC([H])([H])[H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
315,315,CCSCCSP(=S)(OC)OC,-0.1084441641913063,[H]C([H])([H])OP(=S)(OC([H])([H])[H])SC([H])([H])C([H])([H])SC([H])([H])C([H])([H])[H]
316,316,CCC(C)C,-0.1515074834085087,[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
317,317,N#Cc1ccccc1,0.903301908653305,[H]c1c([H])c([H])c(C#N)c([H])c1[H]
318,318,CCOc1ccc(NC(=O)C)cc1,0.2500942576058514,[H]c1c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
319,319,CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-1.2595412025927073,[H]c1c([N+](=O)[O-])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([N+](=O)[O-])c(N([H])[H])c1C(F)(F)F
320,320,CCc1ccc(CC)cc1,-0.4273062694063224,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])[H]
321,321,CN(C)C(=O)SCCCCOc1ccccc1,-0.5129490503214329,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])SC(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
322,322,CC(=O)Nc1ccc(Br)cc1,-0.104573304036951,[H]c1c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c([H])c1Br
323,323,Cc1ccccc1O,1.0871677659851806,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
324,324,Nc1ccc(O)cc1,1.0000734125121868,[H]Oc1c([H])c([H])c(N([H])[H])c([H])c1[H]
325,325,Cc1ccc(C)cc1,0.0468740995021993,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])([H])[H]
326,326,CCc1ccccc1CC,-0.1998932353379496,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H]
327,327,O=N(=O)c1c(Cl)c(Cl)ccc1,-0.2966647391968317,[H]c1c([H])c(Cl)c(Cl)c([N+](=O)[O-])c1[H]
328,328,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,-1.341796980872757,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl
329,329,CC(C)c1ccccc1,-0.1950546601450056,[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
330,330,Oc1ccccc1N(=O)=O,0.5452473443754415,[H]Oc1c([H])c([H])c([H])c([H])c1[N+](=O)[O-]
331,331,Oc1c(I)cc(C#N)cc1I,-0.3595662167051049,[H]Oc1c(I)c([H])c(C#N)c([H])c1I
332,332,c1ccccc1O,1.3871594279477149,[H]Oc1c([H])c([H])c([H])c([H])c1[H]
333,333,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-0.7572970975651101,[H]c1c([H])c(N(C(=O)C([H])([H])SP(=S)(OC([H])([H])[H])OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
334,334,CCCCCCc1ccccc1,-1.1337382475761608,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
335,335,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-1.3466355560657013,[H]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
336,336,Oc1cccc(c1)N(=O)=O,0.8984633334603608,[H]Oc1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
337,337,CCSCc1ccccc1OC(=O)NC ,0.3758972126223981,[H]c1c([H])c([H])c(C([H])([H])SC([H])([H])C([H])([H])[H])c(OC(=O)N([H])C([H])([H])[H])c1[H]
338,338,CC(C)(C)c1ccc(O)cc1,0.2210628064481868,[H]Oc1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
339,339,Clc1cccc(I)c1,-0.3305347655474402,[H]c1c([H])c(Cl)c([H])c(I)c1[H]
340,340,Cc1cccc(C)c1,0.0226812235374789,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
341,341,Oc1cccc(O)c1,1.779084018576187,[H]Oc1c([H])c([H])c([H])c(O[H])c1[H]
342,342,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-1.8159773497812788,[H]c1c(Cl)c(OP(=S)(OC([H])([H])[H])OC([H])([H])[H])c([H])c(Cl)c1I
343,343,Cc1ccc(Cl)cc1,-0.1031217314790677,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1Cl
344,344,CCCCOC(=O)c1ccc(N)cc1,-0.1040894465176564,[H]c1c([H])c(N([H])[H])c([H])c([H])c1C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
345,345,CCN(CC(C)=C)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.5759840202112514,[H]C([H])=C(C([H])([H])[H])C([H])([H])N(c1c([N+](=O)[O-])c([H])c(C(F)(F)F)c([H])c1[N+](=O)[O-])C([H])([H])C([H])([H])[H]
346,346,Clc1ccc(Cl)c(Cl)c1Cl,-0.8240694352277387,[H]c1c([H])c(Cl)c(Cl)c(Cl)c1Cl
347,347,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-1.3959890230337313,[H]c1c(Cl)c(Cl)c([H])c(OP(=S)(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1Cl
348,348,Clc1cc(Cl)c(Cl)c(Cl)c1,-0.853100886385403,[H]c1c(Cl)c([H])c(Cl)c(Cl)c1Cl
349,349,Nc1ccccc1O,1.0387820140557396,[H]Oc1c([H])c([H])c([H])c([H])c1N([H])[H]
350,350,COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,0.6125035395573646,[H]c1c([H])c(C([H])([H])[H])c(N(C(=O)C([H])([H])OC([H])([H])[H])C([H])(C(=O)OC([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H]
351,351,CNC(=O)Oc1ccccc1OC(C)C,0.3952515133941746,[H]c1c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c(OC(=O)N([H])C([H])([H])[H])c1[H]
352,352,Cc1ccccc1Cl,-0.3160190399686081,[H]c1c([H])c([H])c(C([H])([H])[H])c(Cl)c1[H]
353,353,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-0.9653558308617064,[H]c1c([H])c([H])c(C(C#N)=NOP(=S)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])c([H])c1[H]
354,354,Fc1ccccc1,0.5162158932177769,[H]c1c([H])c([H])c(F)c([H])c1[H]
355,355,Cc1cc(C)c(C)c(C)c1C,-0.5482706492299249,[H]c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H]
356,356,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-1.3882473027250208,[H]c1c([H])c(SC([H])([H])SP(=S)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H])c([H])c([H])c1Cl
357,357,Cc1ccc(cc1N(=O)=O)N(=O)=O,0.0226812235374789,[H]c1c([H])c(C([H])([H])[H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-]
358,358,CNC(=O)Oc1cccc(N=CN(C)C)c1,0.2549328327987957,[H]C(=Nc1c([H])c([H])c([H])c(OC(=O)N([H])C([H])([H])[H])c1[H])N(C([H])([H])[H])C([H])([H])[H]
359,359,COP(=S)(OC)Oc1ccc(SC)c(C)c1,-0.8240694352277387,[H]c1c([H])c(SC([H])([H])[H])c(C([H])([H])[H])c([H])c1OP(=S)(OC([H])([H])[H])OC([H])([H])[H]
360,360,NC(=S)Nc1ccccc1,0.5307316187966092,[H]c1c([H])c([H])c(N([H])C(=S)N([H])[H])c([H])c1[H]
361,361,Oc1ccc(Cl)cc1,1.048459164441628,[H]Oc1c([H])c([H])c(Cl)c([H])c1[H]
362,362,Cc1cccc(N)c1,0.9758805365474664,[H]c1c([H])c(N([H])[H])c([H])c(C([H])([H])[H])c1[H]
363,363,CCOC(=O)c1ccc(N)cc1,0.1213881574735384,[H]c1c([H])c(N([H])[H])c([H])c([H])c1C(=O)OC([H])([H])C([H])([H])[H]
364,364,Clc1ccc(Cl)c(Cl)c1,-0.3498890663192167,[H]c1c([H])c(Cl)c(Cl)c([H])c1Cl
365,365,Oc1ccccc1O,1.687151089910249,[H]Oc1c([H])c([H])c([H])c([H])c1O[H]
366,366,Cc1ccccc1Br,0.3081571599211807,[H]c1c([H])c([H])c(C([H])([H])[H])c(Br)c1[H]
367,367,CCNc1ccccc1,0.564601645147218,[H]c1c([H])c([H])c(N([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
368,368,CN(C)C(=O)Nc1ccc(Cl)cc1,-0.0111888028131298,[H]c1c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
369,369,Brc1cc(Br)c(Br)cc1Br,-1.9901660567272668,[H]c1c(Br)c(Br)c([H])c(Br)c1Br
